"Data-base,""Código Município"",""Município"",""Código Estado"",""Estado"",""Sigla Região"",""Região"",""Valor Pagador PF "",""Quantidade de Transações Pagador PF"",""Valor Pagador PJ"",""Quantidade de Transações Pagador PJ"",""Valor Recebedor PF"",""Quantidade de Transações Recebedor PF"",""Valor Recebedor PJ"",""Quantidade de Transações Recebedor PJ"",""Quantidade Pagador Pessoa PF"",""Quantidade Pagador Pessoa PJ"",""Quantidade Recebedor Pessoa PF"",""Quantidade Recebedor Pessoa PJ"""
"202109,4312500,""MOSTARDAS"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",10802584.38,26245,7991909.07,2922,12140205.12,21482,4407735.56,4265,3426,260,3093,250"
"202208,3547007,""SANTA MARIA DA SERRA"",35,""SÃO PAULO"",""SE"",""SUDESTE"",7640329.19,30630,5778997.03,2586,8045924.42,23110,6881921.71,4355,2312,149,2313,141"
"202404,2515302,""SAPÉ"",25,""PARAÍBA"",""NE"",""NORDESTE"",116190733.75,764608,34302941.62,19765,112972079.7,565137,31455121.17,78590,24117,687,24164,612"
"202401,5220280,""SÃO PATRÍCIO"",52,""GOIÁS"",""CO"",""CENTRO-OESTE"",5023500.35,18315,1109225.76,937,4626749.32,11284,1339605.85,3469,822,40,833,41"
"202205,3143708,""MORRO DO PILAR"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",3225417.33,13377,811294.38,641,3257354.07,11480,1173338.31,1302,1046,53,1119,57"
"202011,4304671,""CAPIVARI DO SUL"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",250567.93,354,21574.62,40,158803.97,331,78708.69,50,147,14,138,20"
"202411,5216809,""PETROLINA DE GOIÁS"",52,""GOIÁS"",""CO"",""CENTRO-OESTE"",43848806.54,130287,20966257.11,10513,45272900.94,87939,19152686.46,27924,4415,318,4477,306"
"202406,2302107,""BATURITÉ"",23,""CEARÁ"",""NE"",""NORDESTE"",82359259.69,658224,27847766.33,25280,80910080.99,460747,24668695.67,90800,18492,698,18206,653"
"202303,1706506,""DARCINÓPOLIS"",17,""TOCANTINS"",""NO"",""NORTE"",11397993.1,63973,11975556.21,2328,10233747.91,45651,12228326.21,9725,2447,109,2471,106"
"202312,2515302,""SAPÉ"",25,""PARAÍBA"",""NE"",""NORDESTE"",114414538.16,736060,38388974.56,17055,114809036.68,565537,33824623.71,68109,22961,665,23294,608"
"202109,2925709,""PRESIDENTE JÂNIO QUADROS"",29,""BAHIA"",""NE"",""NORDESTE"",3727661.38,15525,288848.31,403,4008434.19,13664,377334.49,728,1849,51,1937,48"
"202108,1716109,""PARAÍSO DO TOCANTINS"",17,""TOCANTINS"",""NO"",""NORTE"",82361940.43,215242,33476754.92,20788,84175413.83,199193,42652478.51,34759,18415,1283,19742,1303"
"202205,2309805,""PACOTI"",23,""CEARÁ"",""NE"",""NORDESTE"",10686838.25,60351,1042161.85,1555,11545758.97,55825,1061555.3,4003,4128,122,4289,107"
"202409,3515129,""EMILIANÓPOLIS"",35,""SÃO PAULO"",""SE"",""SUDESTE"",9956281.63,44267,2143985.07,2576,11423058.9,22493,2405921.62,7301,1580,100,1499,97"
"202408,2407104,""MACAÍBA"",24,""RIO GRANDE DO NORTE"",""NE"",""NORDESTE"",185851464.61,1655023,114377023.56,58274,182949131.59,1148289,102876567.55,179705,42073,1647,41594,1470"
"202412,2914000,""IPIRÁ"",29,""BAHIA"",""NE"",""NORDESTE"",188926523.06,1056007,52421825.55,36143,188459943.48,777286,41713647.64,116095,29790,1324,30121,1153"
"202304,2511509,""PILAR"",25,""PARAÍBA"",""NE"",""NORDESTE"",11606715.69,83512,1429477.78,1387,11518266,64376,1971511.35,4315,4222,88,4336,83"
"202201,2405603,""JARDIM DE PIRANHAS"",24,""RIO GRANDE DO NORTE"",""NE"",""NORDESTE"",10094831.02,30803,3629935.97,1379,11287983.56,31683,5254837.84,4223,2689,110,2919,127"
"202107,2401206,""ARÊS"",24,""RIO GRANDE DO NORTE"",""NE"",""NORDESTE"",6605192.24,27578,2531129.5,765,5289456.59,30349,3212365.13,1385,2802,56,3104,58"
"202103,5100607,""ALTO TAQUARI"",51,""MATO GROSSO"",""CO"",""CENTRO-OESTE"",4315187.29,9700,752707.11,916,4566752.44,8023,1144171.68,1101,1618,145,1747,160"
"202202,2109007,""PORTO FRANCO"",21,""MARANHÃO"",""NE"",""NORDESTE"",27828180.85,128620,7205657.47,5874,27652978.38,109179,5499891.36,18122,8491,332,8816,333"
"202109,4314704,""PLANALTO"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",4192410.96,10491,1937803.12,1466,3637267.9,7703,1731033.02,2972,1741,207,1474,246"
"202107,3542107,""RAFARD"",35,""SÃO PAULO"",""SE"",""SUDESTE"",5948113.36,19557,4195620.62,1734,7050505.79,17802,6528676.07,2118,2804,189,2687,205"
"202303,2926509,""RIBEIRA DO AMPARO"",29,""BAHIA"",""NE"",""NORDESTE"",15906419.01,88487,1825444.11,1184,15182391.03,66500,1495906.41,4236,4639,76,4639,76"
"202112,2613909,""SERRA TALHADA"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",78687504.5,322607,43151781.29,21973,81208618.13,299443,45688971.14,58488,23645,1258,25111,1233"
"202303,2709400,""VIÇOSA"",27,""ALAGOAS"",""NE"",""NORDESTE"",32318024.43,184964,6001222.53,5648,31431967.64,137646,6478463.47,17684,9586,296,10140,303"
"202102,2516201,""SOUSA"",25,""PARAÍBA"",""NE"",""NORDESTE"",16361294.86,30927,8769389.73,2829,16215069.44,32173,9378964.07,3108,5761,461,7029,482"
"202210,3117009,""COMERCINHO"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",5668310.91,31237,272898.66,440,5724640.49,25104,224216.84,1133,2181,55,2171,53"
"202110,1506609,""SANTA MARIA DO PARÁ"",15,""PARÁ"",""NO"",""NORTE"",16749308.55,71009,7190657.91,3608,16303293.4,67874,7951169.96,8356,6443,233,5763,244"
"202403,5100607,""ALTO TAQUARI"",51,""MATO GROSSO"",""CO"",""CENTRO-OESTE"",43125767.09,178558,14996640.75,14737,43668689.27,96086,17680089.7,35341,6224,444,6204,427"
"202403,4315073,""PORTO VERA CRUZ"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",1901045.47,8376,693485.25,573,1598379.72,3895,413639.57,973,534,43,495,44"
"202202,2313401,""TIANGUÁ"",23,""CEARÁ"",""NE"",""NORDESTE"",69407529.21,255821,37017613.87,22941,71634291.03,241538,35811429.6,44680,20187,1305,21083,1217"
"202411,4312500,""MOSTARDAS"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",44684007.16,204700,27363095.84,16546,46221622.18,103974,28116404.6,49335,6956,520,6672,513"
"202107,2313401,""TIANGUÁ"",23,""CEARÁ"",""NE"",""NORDESTE"",46091877.52,141199,26090537.55,13291,47355111.86,149657,29255600.05,22022,15702,980,16216,975"
"202011,3301900,""ITABORAÍ"",33,""RIO DE JANEIRO"",""SE"",""SUDESTE"",10731076.01,29149,9119228.06,1467,11616902.93,29577,8161920.4,1065,10880,472,11704,491"
"202408,1500701,""ANAJÁS"",15,""PARÁ"",""NO"",""NORTE"",46233114.04,275181,19693357.82,6928,41459781.18,183241,14731843.96,15777,9874,175,9283,167"
"202101,3515129,""EMILIANÓPOLIS"",35,""SÃO PAULO"",""SE"",""SUDESTE"",450038.16,947,94435.83,97,440646.85,816,414220.36,132,235,19,255,23"
"202502,3544509,""RUBINÉIA"",35,""SÃO PAULO"",""SE"",""SUDESTE"",9313182.19,50065,18730850.16,7128,9559882.74,24473,9789690.29,14374,1848,159,1827,164"
"202101,3159704,""SANTA ROSA DA SERRA"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",390543.28,750,34848.47,53,367067.5,665,193083.24,62,212,14,230,18"
"202209,3143708,""MORRO DO PILAR"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",3596237.79,16437,1381087.99,748,3986569.93,13835,1418655.74,1649,1220,58,1246,54"
"202011,3157252,""SANTA BÁRBARA DO LESTE"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",107760.02,248,11398.3,11,93147.86,239,12830.8,12,117,7,119,8"
"202403,3164902,""SÃO SEBASTIÃO DO RIO VERDE"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",4369489.24,16727,1692468.1,1285,4021381.63,11444,1261666.63,3398,980,73,946,63"
"202107,2304277,""ERERÉ"",23,""CEARÁ"",""NE"",""NORDESTE"",2007764.37,7856,399209.62,301,1979885.29,9069,411873.81,450,1010,28,1149,30"
"202208,3144508,""NAZARENO"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",11479254.33,34632,5321945.62,3038,10812771.58,25154,4792520.98,6316,2674,174,2683,170"
"202410,3544509,""RUBINÉIA"",35,""SÃO PAULO"",""SE"",""SUDESTE"",9492570.36,51221,19327272.73,7517,9824015.48,26823,8243640.26,14658,1814,166,1792,148"
"202404,2413607,""SEVERIANO MELO"",24,""RIO GRANDE DO NORTE"",""NE"",""NORDESTE"",14596144.03,92310,3123271.99,3562,13346880.99,62907,3541696.52,10043,3208,90,3101,81"
"202210,5210802,""ITAJÁ"",52,""GOIÁS"",""CO"",""CENTRO-OESTE"",10157896.12,33599,2313055.8,2132,10032634.77,23315,1890102.25,6430,2134,120,2097,121"
"202402,3117009,""COMERCINHO"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",9636920.91,72240,604355.85,769,9108038.07,41725,649566.73,3157,2866,61,2817,63"
"202310,2511509,""PILAR"",25,""PARAÍBA"",""NE"",""NORDESTE"",15957051.24,132143,1604624.49,1677,15732519.91,90755,3102165.49,6418,5015,102,4990,88"
"202305,2702801,""FLEXEIRAS"",27,""ALAGOAS"",""NE"",""NORDESTE"",14875787.23,105950,1269138.06,1844,14390475.42,77900,1064183.04,6046,4707,95,4824,75"
"202411,2202026,""BURITI DOS MONTES"",22,""PIAUÍ"",""NE"",""NORDESTE"",14126392.98,120136,1766916.63,2482,13490091.64,69801,1155457.75,6547,3541,113,3388,81"
"202301,4307203,""ERVAL GRANDE"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",4752807.01,15740,2191330.87,1552,4383474.58,9579,2023146.99,3147,1525,146,1393,148"
"202105,2401206,""ARÊS"",24,""RIO GRANDE DO NORTE"",""NE"",""NORDESTE"",3531505.33,18206,448690.08,485,3914993.92,20084,1131471.41,1026,2153,48,2438,45"
"202410,5220280,""SÃO PATRÍCIO"",52,""GOIÁS"",""CO"",""CENTRO-OESTE"",6302374.16,25779,2032981.46,1382,5891890.22,15228,1931302.19,6140,937,60,916,49"
"202409,4122909,""SALTO DO ITARARÉ"",41,""PARANÁ"",""SU"",""SUL"",12425382.18,80603,4903078.95,3761,12258991.79,43682,3692741.53,12120,2522,165,2467,143"
"202308,2605459,""FERNANDO DE NORONHA"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",18701850.8,61545,26652009.51,14506,20756042.84,50371,23170063.86,21783,2147,469,2174,432"
"202206,1500701,""ANAJÁS"",15,""PARÁ"",""NO"",""NORTE"",15572193.63,63879,4807197.41,1649,13427571.13,52237,3362973.11,2789,4679,89,4254,82"
"202411,2205524,""JÚLIO BORGES"",22,""PIAUÍ"",""NE"",""NORDESTE"",9561022.78,79429,8640894.98,1393,8838958.31,47541,6999944.99,4379,2652,57,2580,60"
"202203,3527702,""LUIZIÂNIA"",35,""SÃO PAULO"",""SE"",""SUDESTE"",4343617.45,14010,802858.4,690,4469169.25,11920,1142397.19,1254,1423,81,1369,84"
"202411,3518206,""GUARARAPES"",35,""SÃO PAULO"",""SE"",""SUDESTE"",125444330.14,551204,97989963.7,42993,127767973.54,310027,97551825.98,117191,18631,1364,18234,1279"
"202112,3164902,""SÃO SEBASTIÃO DO RIO VERDE"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",1250998.53,3640,372590.51,417,1340624.64,2883,329118.41,577,461,40,456,37"
"202106,2401206,""ARÊS"",24,""RIO GRANDE DO NORTE"",""NE"",""NORDESTE"",4867289.15,21695,956526.57,556,6328770.8,24299,2466929.02,960,2460,53,2738,55"
"202406,3104908,""BAEPENDI"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",41790574.92,157718,26755342.08,17734,42609760.43,105490,41888030.3,39683,8507,905,8658,822"
"202312,5210802,""ITAJÁ"",52,""GOIÁS"",""CO"",""CENTRO-OESTE"",16857936.26,70532,5225774.01,3862,16681444.61,41312,4166689.69,12629,2556,152,2503,143"
"202011,1706506,""DARCINÓPOLIS"",17,""TOCANTINS"",""NO"",""NORTE"",78355.82,292,108430.7,30,66215.84,294,1108330.31,26,99,8,104,11"
"202101,4107702,""FÊNIX"",41,""PARANÁ"",""SU"",""SUL"",598375.46,1263,162792.33,88,534519.07,1087,62322.37,65,326,23,345,19"
"202012,2304277,""ERERÉ"",23,""CEARÁ"",""NE"",""NORDESTE"",388605.77,862,48563.6,19,329173.32,861,27373.99,28,208,8,231,7"
"202209,4312500,""MOSTARDAS"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",21138890.8,66080,9836282.31,6296,21273787.92,48931,6949819.64,12995,4910,365,4687,349"
"202111,3544509,""RUBINÉIA"",35,""SÃO PAULO"",""SE"",""SUDESTE"",3139577.59,8865,1873040.84,929,2948010.77,7385,2148226.51,1668,906,69,971,84"
"202209,3200706,""ATÍLIO VIVÁCQUA"",32,""ESPÍRITO SANTO"",""SE"",""SUDESTE"",9843846.72,49813,12839239.45,5601,9983588.45,37008,11149637.77,10226,3551,352,3465,317"
"202405,2607307,""IPUBI"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",68915323.44,454888,11799866.38,17934,63893252.38,293282,13607168.97,53681,13887,356,13283,346"
"202201,2313401,""TIANGUÁ"",23,""CEARÁ"",""NE"",""NORDESTE"",65939015.55,239282,40857560.05,21923,68021206.13,227361,38599231.47,44328,19495,1283,20433,1205"
"202502,2602308,""BONITO"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",83931213.21,550297,29158757.55,18714,82761490.12,387357,22085785.39,67151,18733,613,18593,530"
"202402,3157252,""SANTA BÁRBARA DO LESTE"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",15582283.67,81736,5968532.11,3615,15245349.89,47121,6398404.3,11125,3680,190,3513,195"
"202208,4107702,""FÊNIX"",41,""PARANÁ"",""SU"",""SUL"",6985878.1,22069,2383575.28,1713,6846149.06,17704,1683016.44,3121,1730,100,1731,92"
"202304,3544509,""RUBINÉIA"",35,""SÃO PAULO"",""SE"",""SUDESTE"",5297368.01,22957,3898663.31,2374,5642109.19,15716,3091839.29,4687,1435,136,1412,128"
"202104,4107702,""FÊNIX"",41,""PARANÁ"",""SU"",""SUL"",2006597.9,4388,297312.29,276,1613785.91,4893,377161.06,285,688,45,715,53"
"202504,3147808,""PASSA VINTE"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",4591921.72,27869,2052255.02,2894,3976644.4,14892,1731173.8,7692,1048,75,1025,73"
"202504,5100607,""ALTO TAQUARI"",51,""MATO GROSSO"",""CO"",""CENTRO-OESTE"",54720634.86,228905,21554887.3,23492,57831072.92,118513,24371488.94,57310,6651,535,6558,506"
"202112,2511509,""PILAR"",25,""PARAÍBA"",""NE"",""NORDESTE"",5125211.71,27911,1561955.35,684,5339444.29,28416,1186386.34,1069,2294,64,2706,58"
"202310,3506904,""BOFETE"",35,""SÃO PAULO"",""SE"",""SUDESTE"",20670771.35,106849,123310959.6,10277,22077221.93,70115,64366206.83,17549,5162,416,5085,386"
"202105,2512804,""RIACHO DOS CAVALOS"",25,""PARAÍBA"",""NE"",""NORDESTE"",1912579.42,4546,260722,142,1748525.91,5491,417207.36,223,791,29,880,33"
"202402,3164902,""SÃO SEBASTIÃO DO RIO VERDE"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",3604142.33,14228,1853019.78,1190,3609761.05,9471,1057151.84,3077,938,70,897,60"
"202301,2800670,""BOQUIM"",28,""SERGIPE"",""NE"",""NORDESTE"",45289830.8,216603,7625521.19,6544,46850487.96,176582,9631187.17,16986,10372,294,10910,271"
"202311,4207205,""IMARUÍ"",42,""SANTA CATARINA"",""SU"",""SUL"",19985723.19,90193,7143840.57,6907,22981249.67,58013,7201045.71,12021,4808,355,4700,345"
"202404,2605459,""FERNANDO DE NORONHA"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",19228868.2,77542,27236679.86,17786,20715553.77,52821,23083437.96,27813,2352,527,2344,499"
"202110,4315073,""PORTO VERA CRUZ"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",605916.8,1594,227865.12,124,596556.28,1193,99813.2,216,273,17,260,25"
"202209,1506500,""SANTA IZABEL DO PARÁ"",15,""PARÁ"",""NO"",""NORTE"",88621198.64,545319,48205580.5,23766,93081748.74,477659,81615292.84,57511,26399,839,26932,812"
"202402,2602308,""BONITO"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",63873870.73,412257,44675552.36,11592,65591258.16,288324,16126447.38,39086,16010,433,16096,409"
"202301,1709005,""GOIATINS"",17,""TOCANTINS"",""NO"",""NORTE"",13527383.79,68694,3316188.22,2914,12717501.65,49043,3329187.13,7801,3646,116,3623,112"
"202209,5220280,""SÃO PATRÍCIO"",52,""GOIÁS"",""CO"",""CENTRO-OESTE"",2843183.08,7264,913103.69,664,2587468.88,5596,981288.95,1422,623,40,640,38"
"202505,2109007,""PORTO FRANCO"",21,""MARANHÃO"",""NE"",""NORDESTE"",42397269.08,249171,17496153.7,13108,38936086.39,151782,18572806.96,54873,14533,631,13856,599"
"202301,3103801,""ARAPUÁ"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",3897181.52,12056,1030255.48,1076,4297287.71,7323,785967.72,2127,946,89,858,79"
"202202,3547007,""SANTA MARIA DA SERRA"",35,""SÃO PAULO"",""SE"",""SUDESTE"",4611767.75,17761,3366075.27,1365,5452445.15,14958,3165181.21,2056,1916,128,1859,128"
"202101,3513702,""DESCALVADO"",35,""SÃO PAULO"",""SE"",""SUDESTE"",8164238.82,13719,6085091.09,1907,8553703.94,13189,4728316.69,1930,3426,370,3648,451"
"202212,2511509,""PILAR"",25,""PARAÍBA"",""NE"",""NORDESTE"",11246095.46,74267,1951994.24,1320,11778859.87,62410,3059014.54,3694,3871,89,4035,83"
"202410,2604700,""CORRENTES"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",33535914.92,195319,5128901.37,3813,34397797.89,133706,5505737.71,15073,6958,112,6746,101"
"202207,3515608,""FERNANDO PRESTES"",35,""SÃO PAULO"",""SE"",""SUDESTE"",8081615.84,24757,8901223.75,2393,8322754.76,17488,9749544.25,5174,2125,166,1954,162"
"202102,4120358,""PRANCHITA"",41,""PARANÁ"",""SU"",""SUL"",855066.12,1660,4684693.51,411,938068.23,1336,4342761.11,380,449,76,415,91"
"202501,3542107,""RAFARD"",35,""SÃO PAULO"",""SE"",""SUDESTE"",26962704.63,160673,24334513.71,9797,26611848.07,87020,17971850.5,22675,5813,423,5589,390"
"202401,3515608,""FERNANDO PRESTES"",35,""SÃO PAULO"",""SE"",""SUDESTE"",15796179.63,56815,15303211.28,5541,13555194.24,32678,14730137.68,11166,2808,231,2581,207"
"202307,4117503,""PAIÇANDU"",41,""PARANÁ"",""SU"",""SUL"",94594601.68,484091,73153599.61,48766,103238920.03,314508,53587900.03,95842,22293,1745,22805,1691"
"202104,4122909,""SALTO DO ITARARÉ"",41,""PARANÁ"",""SU"",""SUL"",1486737.96,5083,373538.79,426,2013333.65,4583,215558.38,642,703,55,764,47"
"202307,4312625,""MULITERNO"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",2524655.97,6044,1218311.25,544,2386046.45,3009,1260984.85,1269,576,60,470,61"
"202306,2800670,""BOQUIM"",28,""SERGIPE"",""NE"",""NORDESTE"",51624319.97,281651,7478902.46,7850,53647257.8,216396,11207045.58,22151,11528,321,12056,281"
"202111,3105608,""BARBACENA"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",126549910.94,351824,49561702.48,27527,125355437.55,324551,42833136.85,45727,40620,2697,40423,2653"
"202107,5220280,""SÃO PATRÍCIO"",52,""GOIÁS"",""CO"",""CENTRO-OESTE"",898307.49,1859,357892.06,238,835907.81,1722,315776.77,285,320,25,354,24"
"202012,2800670,""BOQUIM"",28,""SERGIPE"",""NE"",""NORDESTE"",2615474.83,5973,556022.52,204,2877053.6,6447,451545.02,132,1458,41,1575,37"
"202304,4315073,""PORTO VERA CRUZ"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",1503433.63,5500,340017.76,266,1343824.2,2963,293751.85,690,477,33,443,40"
"202403,3200706,""ATÍLIO VIVÁCQUA"",32,""ESPÍRITO SANTO"",""SE"",""SUDESTE"",19398698.62,142489,17083651.36,10189,18981462.87,81158,14909154.95,25715,4983,441,4964,392"
"202412,2913002,""IBITIARA"",29,""BAHIA"",""NE"",""NORDESTE"",34650601.32,185864,7758553.63,5480,36563712.11,121400,5763944.57,19167,6335,193,6091,175"
"202211,4106803,""CRUZ MACHADO"",41,""PARANÁ"",""SU"",""SUL"",13961521.96,47654,4198974.59,3924,14534874.02,32534,4286926.97,8300,4433,292,4258,307"
"202109,2605459,""FERNANDO DE NORONHA"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",8802149.04,20379,10459621.37,5937,9978397.27,19923,11464039.45,9420,1529,306,1543,311"
"202302,4319125,""SÃO MARTINHO DA SERRA"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",2302470.53,10115,977481.87,498,2090323.12,6112,1700818.44,1591,824,52,797,48"
"202208,1500701,""ANAJÁS"",15,""PARÁ"",""NO"",""NORTE"",20246022.98,81079,5669810.54,1932,18088866.73,65389,5149843.02,3158,5529,92,4843,83"
"202404,4306700,""DONA FRANCISCA"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",5873311.79,44458,909504.21,2539,5118206.86,19566,1262866.24,5469,1585,90,1448,92"
"202011,2614857,""TAMANDARÉ"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",419595.48,1202,543159.57,136,505358.96,1348,532501.92,140,448,30,532,54"
"202303,2411429,""SANTANA DO SERIDÓ"",24,""RIO GRANDE DO NORTE"",""NE"",""NORDESTE"",3515795.64,22798,677830.89,1092,3297387.59,16386,636891.76,3019,1070,51,1093,40"
"202311,2607307,""IPUBI"",26,""PERNAMBUCO"",""NE"",""NORDESTE"",57281722.29,338366,8649008.55,10968,54319609.38,232036,13010643.85,36960,12566,313,12063,320"
"202504,1506500,""SANTA IZABEL DO PARÁ"",15,""PARÁ"",""NO"",""NORTE"",215111749.63,1811613,158131909.81,87438,209400663.33,1204787,201388841.22,332537,39944,1449,39332,1363"
"202107,2210805,""SIMPLÍCIO MENDES"",22,""PIAUÍ"",""NE"",""NORDESTE"",4446788.57,19210,2440750.81,1195,4576889.71,19972,2037012.87,1660,2448,111,2647,118"
"202112,2313401,""TIANGUÁ"",23,""CEARÁ"",""NE"",""NORDESTE"",69638548.54,252861,47311999.2,23415,72908321.82,241168,46938470.67,45461,18835,1262,20193,1177"
"202309,2400802,""ANGICOS"",24,""RIO GRANDE DO NORTE"",""NE"",""NORDESTE"",23053094.28,180551,5858111.54,6324,22062601.89,133765,6196896.98,31559,6482,280,6242,243"
"202403,2516201,""SOUSA"",25,""PARAÍBA"",""NE"",""NORDESTE"",193772043.89,1113710,81545322.87,49162,187500799.98,779120,100471324.23,188959,33916,1720,33880,1638"
"202210,1301605,""FONTE BOA"",13,""AMAZONAS"",""NO"",""NORTE"",9241299.48,57375,2262900.79,718,8721778.97,38154,2301795.84,560,3234,62,2979,69"
"202105,2511509,""PILAR"",25,""PARAÍBA"",""NE"",""NORDESTE"",2394584.97,9147,388796.35,189,2489176.19,11187,261308.33,181,1278,38,1586,34"
"202107,4117503,""PAIÇANDU"",41,""PARANÁ"",""SU"",""SUL"",31965583.81,96261,16679359.03,14746,35222657.87,95911,18624043.58,16767,12036,1034,12703,987"
"202102,4319125,""SÃO MARTINHO DA SERRA"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",252712.07,543,43559.19,43,278061.66,508,56744.34,71,156,11,148,14"
"202411,3117009,""COMERCINHO"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",11925711.36,88493,1517997.88,1089,11679380,53950,1688928.17,4040,3183,81,3135,70"
"202409,2800670,""BOQUIM"",28,""SERGIPE"",""NE"",""NORDESTE"",83854383.7,566650,39218976.75,12312,86878233.51,360082,34156936.84,64390,14596,428,14747,351"
"202306,4304309,""CÂNDIDO GODÓI"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",9177422.8,21543,16642397.21,2801,7778301.09,10974,15075134.02,7449,2091,248,1842,257"
"202305,3144508,""NAZARENO"",31,""MINAS GERAIS"",""SE"",""SUDESTE"",14937525.45,54398,6729234.23,4479,14396125.49,35182,6628959.71,11174,3264,206,3246,191"
"202212,3527702,""LUIZIÂNIA"",35,""SÃO PAULO"",""SE"",""SUDESTE"",8517592.91,41081,1400089.48,1401,10993120.93,27173,1512572.58,3028,2045,98,2015,101"
"202307,3506904,""BOFETE"",35,""SÃO PAULO"",""SE"",""SUDESTE"",18359446.52,88446,110666079.8,9425,20489198.64,61884,59648371.76,15473,4996,398,4903,376"
"202401,2309805,""PACOTI"",23,""CEARÁ"",""NE"",""NORDESTE"",21651029.35,169510,2051000.04,4167,22084724.71,124308,2178715.41,13967,6187,165,6082,146"
"202310,5100607,""ALTO TAQUARI"",51,""MATO GROSSO"",""CO"",""CENTRO-OESTE"",34405076.83,148662,12949083.7,13965,36826995.49,82964,19677114.12,31461,5836,446,5802,440"
"202305,4307203,""ERVAL GRANDE"",43,""RIO GRANDE DO SUL"",""SU"",""SUL"",6028975.87,19589,2681299.16,1855,5625789.22,11670,2582946.12,4067,1671,164,1527,159"
"202210,2400802,""ANGICOS"",24,""RIO GRANDE DO NORTE"",""NE"",""NORDESTE"",17834979.85,116011,3955196.46,3873,17217501.15,101846,5139902.28,18714,5489,220,5337,213"
"202203,3542107,""RAFARD"",35,""SÃO PAULO"",""SE"",""SUDESTE"",9032408.51,36766,7221362.52,3328,9724918.78,30233,6781667.06,4694,3618,257,3494,251"
"202112,4106803,""CRUZ MACHADO"",41,""PARANÁ"",""SU"",""SUL"",7584412.7,20809,3234443.78,2287,7849373.42,17353,3149635.08,4348,2850,218,2774,227"
"202505,2914000,""IPIRÁ"",29,""BAHIA"",""NE"",""NORDESTE"",63758798.82,363608,15153243.77,12686,63322372.66,250670,13470456.04,40488,27461,1096,26617,1015"
